date,project,species,count,count_10yr_avg,temp_c
2013-03-13,Wells,Bull Trout,0,NA,NA
2013-03-14,Wells,Bull Trout,0,NA,NA
2013-03-15,Wells,Bull Trout,0,NA,NA
2013-03-16,Wells,Bull Trout,0,NA,NA
2013-03-17,Wells,Bull Trout,0,NA,NA
2013-03-18,Wells,Bull Trout,0,NA,NA
2013-03-19,Wells,Bull Trout,0,NA,NA
2013-03-20,Wells,Bull Trout,0,NA,NA
2013-03-21,Wells,Bull Trout,0,NA,NA
2013-03-22,Wells,Bull Trout,0,NA,NA
2013-03-23,Wells,Bull Trout,0,NA,NA
2013-03-24,Wells,Bull Trout,0,NA,NA
2013-03-25,Wells,Bull Trout,0,NA,NA
2013-03-26,Wells,Bull Trout,0,NA,NA
2013-03-27,Wells,Bull Trout,0,NA,NA
2013-03-28,Wells,Bull Trout,0,NA,NA
2013-03-29,Wells,Bull Trout,0,NA,NA
2013-03-30,Wells,Bull Trout,0,NA,NA
2013-03-31,Wells,Bull Trout,0,NA,NA
2013-04-01,Wells,Bull Trout,0,NA,NA
2013-04-02,Wells,Bull Trout,0,NA,NA
2013-04-03,Wells,Bull Trout,0,NA,NA
2013-04-04,Wells,Bull Trout,0,NA,NA
2013-04-05,Wells,Bull Trout,0,NA,NA
2013-04-06,Wells,Bull Trout,0,NA,NA
2013-04-07,Wells,Bull Trout,0,NA,NA
2013-04-08,Wells,Bull Trout,0,NA,NA
2013-04-09,Wells,Bull Trout,0,NA,NA
2013-04-10,Wells,Bull Trout,0,NA,NA
2013-04-11,Wells,Bull Trout,0,NA,NA
2013-04-12,Wells,Bull Trout,0,NA,NA
2013-04-13,Wells,Bull Trout,0,NA,NA
2013-04-14,Wells,Bull Trout,0,NA,NA
2013-04-15,Wells,Bull Trout,0,NA,NA
2013-04-16,Wells,Bull Trout,0,NA,NA
2013-04-17,Wells,Bull Trout,0,NA,NA
2013-04-18,Wells,Bull Trout,0,NA,NA
2013-04-19,Wells,Bull Trout,0,NA,NA
2013-04-20,Wells,Bull Trout,0,NA,NA
2013-04-21,Wells,Bull Trout,0,NA,NA
2013-04-22,Wells,Bull Trout,0,NA,NA
2013-04-23,Wells,Bull Trout,0,NA,NA
2013-04-24,Wells,Bull Trout,0,NA,NA
2013-04-25,Wells,Bull Trout,0,NA,NA
2013-04-26,Wells,Bull Trout,0,NA,NA
2013-04-27,Wells,Bull Trout,0,NA,NA
2013-04-28,Wells,Bull Trout,0,NA,NA
2013-04-29,Wells,Bull Trout,0,NA,NA
2013-04-30,Wells,Bull Trout,0,NA,NA
2013-05-01,Wells,Bull Trout,0,NA,8
2013-05-02,Wells,Bull Trout,0,NA,8.1
2013-05-03,Wells,Bull Trout,0,NA,8.4
2013-05-04,Wells,Bull Trout,0,NA,8.9
2013-05-05,Wells,Bull Trout,0,NA,9.3
2013-05-06,Wells,Bull Trout,0,NA,9.6
2013-05-07,Wells,Bull Trout,0,NA,9.6
2013-05-08,Wells,Bull Trout,0,NA,9.7
2013-05-09,Wells,Bull Trout,0,NA,9.9
2013-05-10,Wells,Bull Trout,0,NA,9.9
2013-05-11,Wells,Bull Trout,0,NA,10
2013-05-12,Wells,Bull Trout,0,NA,9.9
2013-05-13,Wells,Bull Trout,0,NA,9.9
2013-05-14,Wells,Bull Trout,1,NA,9.9
2013-05-15,Wells,Bull Trout,0,NA,10.1
2013-05-16,Wells,Bull Trout,1,NA,10
2013-05-17,Wells,Bull Trout,0,1,10.1
2013-05-18,Wells,Bull Trout,1,NA,10.7
2013-05-19,Wells,Bull Trout,0,1,10.9
2013-05-20,Wells,Bull Trout,3,1,11
2013-05-21,Wells,Bull Trout,0,NA,11.1
2013-05-22,Wells,Bull Trout,0,1,11
2013-05-23,Wells,Bull Trout,1,1,11.1
2013-05-24,Wells,Bull Trout,2,1,11.2
2013-05-25,Wells,Bull Trout,2,1,11.3
2013-05-26,Wells,Bull Trout,2,2,11.5
2013-05-27,Wells,Bull Trout,3,2,11.6
2013-05-28,Wells,Bull Trout,3,1,11.8
2013-05-29,Wells,Bull Trout,2,1,12
2013-05-30,Wells,Bull Trout,3,2,12
2013-05-31,Wells,Bull Trout,5,2,12.3
2013-06-01,Wells,Bull Trout,4,2,12.5
2013-06-02,Wells,Bull Trout,4,2,12.6
2013-06-03,Wells,Bull Trout,3,2,12.7
2013-06-04,Wells,Bull Trout,1,3,12.9
2013-06-05,Wells,Bull Trout,6,1,13.1
2013-06-06,Wells,Bull Trout,1,1,13.2
2013-06-07,Wells,Bull Trout,5,1,13.4
2013-06-08,Wells,Bull Trout,4,1,13.6
2013-06-09,Wells,Bull Trout,1,1,13.5
2013-06-10,Wells,Bull Trout,2,1,13.4
2013-06-11,Wells,Bull Trout,2,1,13.3
2013-06-12,Wells,Bull Trout,1,1,13
2013-06-13,Wells,Bull Trout,3,1,12.9
2013-06-14,Wells,Bull Trout,4,1,13.2
2013-06-15,Wells,Bull Trout,3,1,13.5
2013-06-16,Wells,Bull Trout,0,1,13.6
2013-06-17,Wells,Bull Trout,1,1,13.7
2013-06-18,Wells,Bull Trout,4,1,13.8
2013-06-19,Wells,Bull Trout,3,2,13.6
2013-06-20,Wells,Bull Trout,1,1,13.4
2013-06-21,Wells,Bull Trout,2,1,13.4
2013-06-22,Wells,Bull Trout,2,1,13.4
2013-06-23,Wells,Bull Trout,3,1,13.5
2013-06-24,Wells,Bull Trout,2,1,13.8
2013-06-25,Wells,Bull Trout,0,2,14.1
2013-06-26,Wells,Bull Trout,0,1,14.3
2013-06-27,Wells,Bull Trout,1,1,14.4
2013-06-28,Wells,Bull Trout,1,1,14.8
2013-06-29,Wells,Bull Trout,1,NA,15
2013-06-30,Wells,Bull Trout,0,1,15.3
2013-07-01,Wells,Bull Trout,2,1,15.5
2013-07-02,Wells,Bull Trout,1,NA,15.6
2013-07-03,Wells,Bull Trout,0,NA,16
2013-07-04,Wells,Bull Trout,1,NA,16.1
2013-07-05,Wells,Bull Trout,2,NA,16
2013-07-06,Wells,Bull Trout,0,1,15.8
2013-07-07,Wells,Bull Trout,0,1,15.9
2013-07-08,Wells,Bull Trout,0,1,16.1
2013-07-09,Wells,Bull Trout,0,NA,16.4
2013-07-10,Wells,Bull Trout,0,1,16.5
2013-07-11,Wells,Bull Trout,1,1,16.4
2013-07-12,Wells,Bull Trout,0,NA,16.7
2013-07-13,Wells,Bull Trout,0,NA,16.6
2013-07-14,Wells,Bull Trout,0,NA,16.4
2013-07-15,Wells,Bull Trout,0,NA,16.4
2013-07-16,Wells,Bull Trout,0,NA,16.7
2013-07-17,Wells,Bull Trout,1,NA,17
2013-07-18,Wells,Bull Trout,0,NA,17.1
2013-07-19,Wells,Bull Trout,0,NA,17.4
2013-07-20,Wells,Bull Trout,0,NA,17.5
2013-07-21,Wells,Bull Trout,0,NA,17.8
2013-07-22,Wells,Bull Trout,0,NA,18
2013-07-23,Wells,Bull Trout,1,NA,18
2013-07-24,Wells,Bull Trout,1,NA,18
2013-07-25,Wells,Bull Trout,1,NA,18.1
2013-07-26,Wells,Bull Trout,0,NA,18.2
2013-07-27,Wells,Bull Trout,0,NA,18.3
2013-07-28,Wells,Bull Trout,0,NA,18.4
2013-07-29,Wells,Bull Trout,0,NA,18.4
2013-07-30,Wells,Bull Trout,0,NA,18.1
2013-07-31,Wells,Bull Trout,0,NA,17.8
2013-08-01,Wells,Bull Trout,0,NA,17.9
2013-08-02,Wells,Bull Trout,0,NA,18.1
2013-08-03,Wells,Bull Trout,0,NA,18.3
2013-08-04,Wells,Bull Trout,0,NA,18.5
2013-08-05,Wells,Bull Trout,0,NA,18.6
2013-08-06,Wells,Bull Trout,0,NA,18.9
2013-08-07,Wells,Bull Trout,0,NA,19
2013-08-08,Wells,Bull Trout,0,NA,19.1
2013-08-09,Wells,Bull Trout,0,NA,19.3
2013-08-10,Wells,Bull Trout,0,NA,19.4
2013-08-11,Wells,Bull Trout,0,NA,19.3
2013-08-12,Wells,Bull Trout,0,NA,19.4
2013-08-13,Wells,Bull Trout,0,NA,19.5
2013-08-14,Wells,Bull Trout,0,NA,19.5
2013-08-15,Wells,Bull Trout,0,NA,19.3
2013-08-16,Wells,Bull Trout,0,NA,19.3
2013-08-17,Wells,Bull Trout,0,NA,19.4
2013-08-18,Wells,Bull Trout,1,NA,19.4
2013-08-19,Wells,Bull Trout,0,NA,19.4
2013-08-20,Wells,Bull Trout,0,NA,19.4
2013-08-21,Wells,Bull Trout,0,NA,19.3
2013-08-22,Wells,Bull Trout,0,NA,19.2
2013-08-23,Wells,Bull Trout,0,NA,19.3
2013-08-24,Wells,Bull Trout,0,NA,19.3
2013-08-25,Wells,Bull Trout,0,NA,19.2
2013-08-26,Wells,Bull Trout,0,NA,19.3
2013-08-27,Wells,Bull Trout,0,NA,19.5
2013-08-28,Wells,Bull Trout,1,NA,19.6
2013-08-29,Wells,Bull Trout,0,NA,19.7
2013-08-30,Wells,Bull Trout,0,NA,19.8
2013-08-31,Wells,Bull Trout,0,NA,19.9
2013-09-01,Wells,Bull Trout,0,NA,20
2013-09-02,Wells,Bull Trout,0,NA,20.1
2013-09-03,Wells,Bull Trout,0,NA,20.1
2013-09-04,Wells,Bull Trout,0,NA,20.1
2013-09-05,Wells,Bull Trout,0,NA,20.1
2013-09-06,Wells,Bull Trout,0,NA,20.1
2013-09-07,Wells,Bull Trout,0,NA,19.9
2013-09-08,Wells,Bull Trout,0,NA,19.7
2013-09-09,Wells,Bull Trout,0,NA,19.8
2013-09-10,Wells,Bull Trout,0,NA,20.1
2013-09-11,Wells,Bull Trout,0,NA,20.2
2013-09-12,Wells,Bull Trout,0,NA,20
2013-09-13,Wells,Bull Trout,0,NA,20
2013-09-14,Wells,Bull Trout,0,NA,20.2
2013-09-15,Wells,Bull Trout,1,NA,20.2
2013-09-16,Wells,Bull Trout,0,NA,20.1
2013-09-17,Wells,Bull Trout,0,NA,20.1
2013-09-18,Wells,Bull Trout,0,NA,20.1
2013-09-19,Wells,Bull Trout,0,NA,19.9
2013-09-20,Wells,Bull Trout,0,NA,19.7
2013-09-21,Wells,Bull Trout,0,NA,19.7
2013-09-22,Wells,Bull Trout,0,NA,19.6
2013-09-23,Wells,Bull Trout,0,NA,19.3
2013-09-24,Wells,Bull Trout,0,NA,18.8
2013-09-25,Wells,Bull Trout,0,NA,18.7
2013-09-26,Wells,Bull Trout,0,NA,18.7
2013-09-27,Wells,Bull Trout,0,NA,18.6
2013-09-28,Wells,Bull Trout,0,NA,18.4
2013-09-29,Wells,Bull Trout,0,NA,18.1
2013-09-30,Wells,Bull Trout,0,NA,17.6
2013-10-01,Wells,Bull Trout,0,NA,17.3
2013-10-02,Wells,Bull Trout,0,NA,17.1
2013-10-03,Wells,Bull Trout,0,NA,17.1
2013-10-04,Wells,Bull Trout,0,NA,17.3
2013-10-05,Wells,Bull Trout,0,NA,17.3
2013-10-06,Wells,Bull Trout,0,NA,17.3
2013-10-07,Wells,Bull Trout,0,NA,17.3
2013-10-08,Wells,Bull Trout,0,NA,17.2
2013-10-09,Wells,Bull Trout,0,NA,17.2
2013-10-10,Wells,Bull Trout,0,NA,17.2
2013-10-11,Wells,Bull Trout,0,NA,17.2
2013-10-12,Wells,Bull Trout,1,NA,17.1
2013-10-13,Wells,Bull Trout,0,NA,17
2013-10-14,Wells,Bull Trout,0,NA,17
2013-10-15,Wells,Bull Trout,3,NA,16.9
2013-10-16,Wells,Bull Trout,0,NA,17
2013-10-17,Wells,Bull Trout,0,NA,17
2013-10-18,Wells,Bull Trout,0,NA,16.9
2013-10-19,Wells,Bull Trout,0,NA,16.8
2013-10-20,Wells,Bull Trout,0,NA,16.8
2013-10-21,Wells,Bull Trout,0,NA,16.7
2013-10-22,Wells,Bull Trout,0,NA,16.6
2013-10-23,Wells,Bull Trout,0,NA,16.5
2013-10-24,Wells,Bull Trout,0,NA,16.4
2013-10-25,Wells,Bull Trout,0,NA,16.2
2013-10-26,Wells,Bull Trout,0,NA,16
2013-10-27,Wells,Bull Trout,0,NA,15.8
2013-10-28,Wells,Bull Trout,0,NA,15.5
2013-10-29,Wells,Bull Trout,0,NA,15.2
2013-10-30,Wells,Bull Trout,0,NA,14.8
2013-10-31,Wells,Bull Trout,0,NA,14.7
2013-11-01,Wells,Bull Trout,0,NA,14.6
2013-11-02,Wells,Bull Trout,0,NA,14.6
2013-11-03,Wells,Bull Trout,0,NA,14.5
2013-11-04,Wells,Bull Trout,0,NA,14.2
2013-11-05,Wells,Bull Trout,0,NA,14
2013-11-06,Wells,Bull Trout,1,NA,14
2013-11-07,Wells,Bull Trout,0,NA,13.8
2013-11-08,Wells,Bull Trout,0,NA,13.6
2013-11-09,Wells,Bull Trout,0,NA,13.3
2013-11-10,Wells,Bull Trout,0,NA,13.3
2013-11-11,Wells,Bull Trout,0,NA,13.2
2013-11-12,Wells,Bull Trout,0,NA,13.2
2013-11-13,Wells,Bull Trout,0,NA,13.2
2013-11-14,Wells,Bull Trout,0,NA,13.1
2013-11-15,Wells,Bull Trout,0,NA,13
2013-11-16,Wells,Bull Trout,0,NA,NA
2013-11-17,Wells,Bull Trout,0,NA,NA
2013-11-18,Wells,Bull Trout,0,NA,NA
2013-11-19,Wells,Bull Trout,0,NA,NA
2013-11-20,Wells,Bull Trout,0,NA,NA
2013-11-21,Wells,Bull Trout,0,NA,NA
2013-11-22,Wells,Bull Trout,0,NA,NA
2013-11-23,Wells,Bull Trout,0,NA,NA
2013-11-24,Wells,Bull Trout,0,NA,NA
2013-11-25,Wells,Bull Trout,0,NA,NA
2013-11-26,Wells,Bull Trout,0,NA,NA
2013-11-27,Wells,Bull Trout,0,NA,NA
2013-11-28,Wells,Bull Trout,0,NA,NA
2013-11-29,Wells,Bull Trout,0,NA,NA
2013-11-30,Wells,Bull Trout,0,NA,NA
2013-12-01,Wells,Bull Trout,0,NA,NA
2013-12-02,Wells,Bull Trout,0,NA,NA
2013-12-03,Wells,Bull Trout,0,NA,NA
2013-12-04,Wells,Bull Trout,0,NA,NA
2013-12-05,Wells,Bull Trout,0,NA,NA
2013-12-06,Wells,Bull Trout,0,NA,NA
2013-12-07,Wells,Bull Trout,0,NA,NA
2013-12-08,Wells,Bull Trout,0,NA,NA
2013-12-09,Wells,Bull Trout,0,NA,NA
2013-12-10,Wells,Bull Trout,0,NA,NA
2013-12-11,Wells,Bull Trout,0,NA,NA
2013-12-12,Wells,Bull Trout,0,NA,NA
2013-12-13,Wells,Bull Trout,0,NA,NA
2013-12-14,Wells,Bull Trout,0,NA,NA
2013-12-15,Wells,Bull Trout,0,NA,NA
2013-12-16,Wells,Bull Trout,0,NA,NA
2013-12-17,Wells,Bull Trout,0,NA,NA
2013-12-18,Wells,Bull Trout,0,NA,NA
2013-12-19,Wells,Bull Trout,0,NA,NA
2013-12-20,Wells,Bull Trout,0,NA,NA
2013-12-21,Wells,Bull Trout,0,NA,NA
2013-12-22,Wells,Bull Trout,0,NA,NA
2013-12-23,Wells,Bull Trout,0,NA,NA
2013-12-24,Wells,Bull Trout,0,NA,NA
2013-12-25,Wells,Bull Trout,0,NA,NA
2013-12-26,Wells,Bull Trout,0,NA,NA
2013-12-27,Wells,Bull Trout,0,NA,NA
2013-12-28,Wells,Bull Trout,0,NA,NA
2013-12-29,Wells,Bull Trout,0,NA,NA
2013-12-30,Wells,Bull Trout,0,NA,NA
2014-01-01,Wells,Bull Trout,0,NA,NA
2014-01-02,Wells,Bull Trout,0,NA,NA
2014-01-03,Wells,Bull Trout,0,NA,NA
2014-01-04,Wells,Bull Trout,0,NA,NA
2014-01-05,Wells,Bull Trout,0,NA,NA
2014-01-06,Wells,Bull Trout,0,NA,NA
2014-01-07,Wells,Bull Trout,0,NA,NA
2014-01-08,Wells,Bull Trout,0,NA,NA
2014-01-09,Wells,Bull Trout,0,NA,NA
2014-01-10,Wells,Bull Trout,0,NA,NA
2014-01-11,Wells,Bull Trout,0,NA,NA
2014-01-12,Wells,Bull Trout,0,NA,NA
2014-01-13,Wells,Bull Trout,0,NA,NA
2014-01-14,Wells,Bull Trout,0,NA,NA
2014-01-15,Wells,Bull Trout,0,NA,NA
2014-01-16,Wells,Bull Trout,0,NA,NA
2014-01-17,Wells,Bull Trout,0,NA,NA
2014-01-18,Wells,Bull Trout,0,NA,NA
2014-01-19,Wells,Bull Trout,0,NA,NA
2014-01-20,Wells,Bull Trout,0,NA,NA
2014-01-21,Wells,Bull Trout,0,NA,NA
2014-01-22,Wells,Bull Trout,0,NA,NA
2014-02-07,Wells,Bull Trout,0,NA,NA
2014-02-10,Wells,Bull Trout,0,NA,NA
2014-02-17,Wells,Bull Trout,0,NA,NA
2014-02-21,Wells,Bull Trout,0,NA,NA
2014-02-24,Wells,Bull Trout,0,NA,NA
2014-02-28,Wells,Bull Trout,0,NA,NA
2014-03-01,Wells,Bull Trout,0,NA,NA
2014-03-02,Wells,Bull Trout,0,NA,NA
2014-03-03,Wells,Bull Trout,0,NA,NA
2014-03-04,Wells,Bull Trout,0,NA,NA
2014-03-05,Wells,Bull Trout,0,NA,NA
2014-03-06,Wells,Bull Trout,0,NA,NA
2014-03-07,Wells,Bull Trout,0,NA,NA
2014-03-08,Wells,Bull Trout,0,NA,NA
2014-03-09,Wells,Bull Trout,0,NA,NA
2014-03-10,Wells,Bull Trout,0,NA,NA
2014-03-11,Wells,Bull Trout,0,NA,NA
2014-03-12,Wells,Bull Trout,0,NA,NA
2014-03-13,Wells,Bull Trout,0,NA,NA
2014-03-14,Wells,Bull Trout,0,NA,NA
2014-03-15,Wells,Bull Trout,0,NA,NA
2014-03-16,Wells,Bull Trout,0,NA,NA
2014-03-17,Wells,Bull Trout,0,NA,NA
2014-03-18,Wells,Bull Trout,0,NA,NA
2014-03-19,Wells,Bull Trout,0,NA,NA
2014-03-20,Wells,Bull Trout,0,NA,NA
2014-03-21,Wells,Bull Trout,0,NA,NA
2014-03-22,Wells,Bull Trout,0,NA,NA
2014-03-23,Wells,Bull Trout,0,NA,NA
2014-03-24,Wells,Bull Trout,0,NA,NA
2014-03-25,Wells,Bull Trout,0,NA,NA
2014-03-26,Wells,Bull Trout,0,NA,NA
2014-03-27,Wells,Bull Trout,0,NA,NA
2014-03-28,Wells,Bull Trout,0,NA,NA
2014-03-29,Wells,Bull Trout,0,NA,NA
2014-03-30,Wells,Bull Trout,0,NA,NA
2014-03-31,Wells,Bull Trout,0,NA,NA
2014-04-01,Wells,Bull Trout,0,NA,NA
2014-04-02,Wells,Bull Trout,0,NA,NA
2014-04-03,Wells,Bull Trout,0,NA,NA
2014-04-04,Wells,Bull Trout,0,NA,NA
2014-04-05,Wells,Bull Trout,0,NA,NA
2014-04-06,Wells,Bull Trout,0,NA,NA
2014-04-07,Wells,Bull Trout,0,NA,NA
2014-04-08,Wells,Bull Trout,0,NA,NA
2014-04-09,Wells,Bull Trout,0,NA,NA
2014-04-10,Wells,Bull Trout,0,NA,NA
2014-04-11,Wells,Bull Trout,0,NA,NA
2014-04-12,Wells,Bull Trout,0,NA,NA
2014-04-13,Wells,Bull Trout,0,NA,NA
2014-04-14,Wells,Bull Trout,0,NA,NA
2014-04-15,Wells,Bull Trout,0,NA,NA
2014-04-16,Wells,Bull Trout,0,NA,NA
2014-04-17,Wells,Bull Trout,0,NA,NA
2014-04-18,Wells,Bull Trout,0,NA,NA
2014-04-19,Wells,Bull Trout,0,NA,NA
2014-04-20,Wells,Bull Trout,0,NA,NA
2014-04-21,Wells,Bull Trout,0,NA,NA
2014-04-22,Wells,Bull Trout,0,NA,NA
2014-04-23,Wells,Bull Trout,0,NA,NA
2014-04-24,Wells,Bull Trout,0,NA,NA
2014-04-25,Wells,Bull Trout,0,NA,NA
2014-04-26,Wells,Bull Trout,0,NA,NA
2014-04-27,Wells,Bull Trout,0,NA,NA
2014-04-28,Wells,Bull Trout,0,NA,NA
2014-04-29,Wells,Bull Trout,0,NA,NA
2014-04-30,Wells,Bull Trout,0,NA,NA
2014-05-01,Wells,Bull Trout,0,NA,3.3
2014-05-02,Wells,Bull Trout,0,NA,2.1
2014-05-03,Wells,Bull Trout,0,NA,2.5
2014-05-04,Wells,Bull Trout,0,NA,2.6
2014-05-05,Wells,Bull Trout,0,NA,3.2
2014-05-06,Wells,Bull Trout,1,NA,3.4
2014-05-07,Wells,Bull Trout,0,NA,3
2014-05-08,Wells,Bull Trout,0,NA,2.8
2014-05-09,Wells,Bull Trout,0,NA,3.2
2014-05-10,Wells,Bull Trout,0,NA,2.9
2014-05-11,Wells,Bull Trout,0,NA,3.3
2014-05-12,Wells,Bull Trout,0,NA,3.1
2014-05-13,Wells,Bull Trout,0,NA,3.2
2014-05-14,Wells,Bull Trout,0,NA,3.3
2014-05-15,Wells,Bull Trout,0,NA,3.2
2014-05-16,Wells,Bull Trout,0,NA,3.6
2014-05-17,Wells,Bull Trout,0,NA,4
2014-05-18,Wells,Bull Trout,0,NA,3.7
2014-05-19,Wells,Bull Trout,0,1,3.6
2014-05-20,Wells,Bull Trout,1,1,4.2
2014-05-21,Wells,Bull Trout,1,NA,4.1
2014-05-22,Wells,Bull Trout,1,NA,4.3
2014-05-23,Wells,Bull Trout,3,1,4.2
2014-05-24,Wells,Bull Trout,2,1,4.6
2014-05-25,Wells,Bull Trout,4,1,4.5
2014-05-26,Wells,Bull Trout,3,2,4.2
2014-05-27,Wells,Bull Trout,2,2,4.6
2014-05-28,Wells,Bull Trout,2,2,4.6
2014-05-29,Wells,Bull Trout,3,1,5
2014-05-30,Wells,Bull Trout,2,2,5.1
2014-05-31,Wells,Bull Trout,4,2,5.3
2014-06-01,Wells,Bull Trout,0,2,5.6
2014-06-02,Wells,Bull Trout,6,2,5.7
2014-06-03,Wells,Bull Trout,3,2,5.6
2014-06-04,Wells,Bull Trout,1,2,5.2
2014-06-05,Wells,Bull Trout,8,2,5.6
2014-06-06,Wells,Bull Trout,5,1,5.9
2014-06-07,Wells,Bull Trout,5,1,5.5
2014-06-08,Wells,Bull Trout,1,2,5.8
2014-06-09,Wells,Bull Trout,2,1,6.2
2014-06-10,Wells,Bull Trout,6,1,6.2
2014-06-11,Wells,Bull Trout,1,1,6.1
2014-06-12,Wells,Bull Trout,7,1,5.6
2014-06-13,Wells,Bull Trout,2,1,5.5
2014-06-14,Wells,Bull Trout,3,1,5.3
2014-06-15,Wells,Bull Trout,4,1,5.4
2014-06-16,Wells,Bull Trout,0,1,5.3
2014-06-17,Wells,Bull Trout,2,1,5.4
2014-06-18,Wells,Bull Trout,2,1,13.4
2014-06-19,Wells,Bull Trout,1,2,13.8
2014-06-20,Wells,Bull Trout,1,1,14.1
2014-06-21,Wells,Bull Trout,2,1,14.3
2014-06-22,Wells,Bull Trout,3,1,14.3
2014-06-23,Wells,Bull Trout,2,1,14.3
2014-06-24,Wells,Bull Trout,1,1,14.4
2014-06-25,Wells,Bull Trout,3,1,14.7
2014-06-26,Wells,Bull Trout,0,1,14.8
2014-06-27,Wells,Bull Trout,2,1,14.7
2014-06-28,Wells,Bull Trout,2,1,14.9
2014-06-29,Wells,Bull Trout,1,NA,15
2014-06-30,Wells,Bull Trout,0,NA,15
2014-07-01,Wells,Bull Trout,0,1,15
2014-07-02,Wells,Bull Trout,0,NA,14.9
2014-07-03,Wells,Bull Trout,0,NA,15.2
2014-07-04,Wells,Bull Trout,0,NA,15.4
2014-07-05,Wells,Bull Trout,0,NA,15.6
2014-07-06,Wells,Bull Trout,0,NA,15.8
2014-07-07,Wells,Bull Trout,1,NA,15.8
2014-07-08,Wells,Bull Trout,0,1,15.9
2014-07-09,Wells,Bull Trout,0,NA,15.9
2014-07-10,Wells,Bull Trout,1,1,15.9
2014-07-11,Wells,Bull Trout,0,1,16.1
2014-07-12,Wells,Bull Trout,0,NA,16.1
2014-07-13,Wells,Bull Trout,0,NA,16.2
2014-07-14,Wells,Bull Trout,1,NA,16.4
2014-07-15,Wells,Bull Trout,0,NA,16.4
2014-07-16,Wells,Bull Trout,0,NA,16.4
2014-07-17,Wells,Bull Trout,0,NA,16.8
2014-07-18,Wells,Bull Trout,0,NA,16.8
2014-07-19,Wells,Bull Trout,0,NA,16.8
2014-07-20,Wells,Bull Trout,0,NA,16.7
2014-07-21,Wells,Bull Trout,0,NA,16.8
2014-07-22,Wells,Bull Trout,0,NA,16.9
2014-07-23,Wells,Bull Trout,0,NA,16.7
2014-07-24,Wells,Bull Trout,0,NA,16.9
2014-07-25,Wells,Bull Trout,0,NA,17.2
2014-07-26,Wells,Bull Trout,0,NA,17.8
2014-07-27,Wells,Bull Trout,0,NA,17.9
2014-07-28,Wells,Bull Trout,0,NA,17.9
2014-07-29,Wells,Bull Trout,0,NA,18.3
2014-07-30,Wells,Bull Trout,0,NA,18.4
2014-07-31,Wells,Bull Trout,0,NA,18.5
2014-08-01,Wells,Bull Trout,0,NA,18.6
2014-08-02,Wells,Bull Trout,0,NA,18.7
2014-08-03,Wells,Bull Trout,0,NA,18.7
2014-08-04,Wells,Bull Trout,0,NA,18.8
2014-08-05,Wells,Bull Trout,0,NA,18.8
2014-08-06,Wells,Bull Trout,0,NA,18.7
2014-08-07,Wells,Bull Trout,0,NA,18.6
2014-08-08,Wells,Bull Trout,0,NA,18.9
2014-08-09,Wells,Bull Trout,0,NA,18.9
2014-08-10,Wells,Bull Trout,0,NA,19.2
2014-08-11,Wells,Bull Trout,0,NA,19.2
2014-08-12,Wells,Bull Trout,0,NA,19.1
2014-08-13,Wells,Bull Trout,0,NA,19
2014-08-14,Wells,Bull Trout,0,NA,18.9
2014-08-15,Wells,Bull Trout,0,NA,18.9
2014-08-16,Wells,Bull Trout,0,NA,19.1
2014-08-17,Wells,Bull Trout,0,NA,19.5
2014-08-18,Wells,Bull Trout,0,NA,19.4
2014-08-19,Wells,Bull Trout,0,NA,19.3
2014-08-20,Wells,Bull Trout,0,NA,19.3
2014-08-21,Wells,Bull Trout,0,NA,19.4
2014-08-22,Wells,Bull Trout,0,NA,19.4
2014-08-23,Wells,Bull Trout,0,NA,19.4
2014-08-24,Wells,Bull Trout,0,NA,19.3
2014-08-25,Wells,Bull Trout,0,NA,19.2
2014-08-26,Wells,Bull Trout,0,NA,19.2
2014-08-27,Wells,Bull Trout,0,NA,19.2
2014-08-28,Wells,Bull Trout,0,NA,19.2
2014-08-29,Wells,Bull Trout,0,NA,19.5
2014-08-30,Wells,Bull Trout,0,NA,19.4
2014-08-31,Wells,Bull Trout,0,NA,19.5
2014-09-01,Wells,Bull Trout,0,NA,19.4
2014-09-02,Wells,Bull Trout,0,NA,19.3
2014-09-03,Wells,Bull Trout,0,NA,19.2
2014-09-04,Wells,Bull Trout,0,NA,19
2014-09-05,Wells,Bull Trout,0,NA,19
2014-09-06,Wells,Bull Trout,0,NA,19.1
2014-09-07,Wells,Bull Trout,0,NA,19.1
2014-09-08,Wells,Bull Trout,0,NA,19.1
2014-09-09,Wells,Bull Trout,0,NA,19
2014-09-10,Wells,Bull Trout,0,NA,18.8
2014-09-11,Wells,Bull Trout,0,NA,18.6
2014-09-12,Wells,Bull Trout,0,NA,18.6
2014-09-13,Wells,Bull Trout,0,NA,18.7
2014-09-14,Wells,Bull Trout,0,NA,18.7
2014-09-15,Wells,Bull Trout,0,NA,18.7
2014-09-16,Wells,Bull Trout,0,NA,18.8
2014-09-17,Wells,Bull Trout,0,NA,18.8
2014-09-18,Wells,Bull Trout,0,NA,18.8
2014-09-19,Wells,Bull Trout,0,NA,18.9
2014-09-20,Wells,Bull Trout,0,NA,19.1
2014-09-21,Wells,Bull Trout,0,NA,19.3
2014-09-22,Wells,Bull Trout,0,NA,19.3
2014-09-23,Wells,Bull Trout,0,NA,19.2
2014-09-24,Wells,Bull Trout,0,NA,19
2014-09-25,Wells,Bull Trout,0,NA,18.9
